T_max,T_min,t_p,t_start,t_ramp,setback,const_temp,sim_id,file_name
29.5,24,-1.25,4.73333333333333,0,True,-1,1121,./2004/main_1121.idf
29.5,24,-1.75,4.23333333333333,0.5,True,-1,1122,./2004/main_1122.idf
29.5,24,-3.25,2.73333333333333,0.5,True,-1,1123,./2004/main_1123.idf
29.5,24,-0.5,5.48333333333333,0.25,True,-1,1124,./2004/main_1124.idf
-1,-1,-1,-1,-1,False,25,1125,./2004/main_1125.idf
-1,-1,-1,-1,-1,False,23.5,1126,./2004/main_1126.idf
29.5,24,-2.75,3.23333333333333,0.25,True,-1,1127,./2004/main_1127.idf
29.5,24,0,5.98333333333333,0,True,-1,1128,./2004/main_1128.idf
-1,-1,-1,-1,-1,False,22.5,1129,./2004/main_1129.idf
29.5,24,-0.25,5.73333333333333,0.25,True,-1,1130,./2004/main_1130.idf
29.5,23.5,-0.25,5.73333333333333,0.25,True,-1,1131,./2004/main_1131.idf
-1,-1,-1,-1,-1,False,23,1132,./2004/main_1132.idf
29,23.5,-0.25,5.73333333333333,0,True,-1,1133,./2004/main_1133.idf
29.5,23.5,-0.5,5.48333333333333,0,True,-1,1134,./2004/main_1134.idf
29.5,24,-0.5,5.48333333333333,0.75,True,-1,1135,./2004/main_1135.idf
29.5,24,-2.25,3.73333333333333,0.25,True,-1,1136,./2004/main_1136.idf
30,23.5,0,5.98333333333333,0.25,True,-1,1137,./2004/main_1137.idf
29.5,24,-0.5,5.48333333333333,0.25,True,-1,1138,./2004/main_1138.idf
29.5,24,-1.5,4.48333333333333,1.75,True,-1,1139,./2004/main_1139.idf
29,23.5,-0.25,5.73333333333333,0,True,-1,1140,./2004/main_1140.idf
29.5,24,-3,2.98333333333333,0.5,True,-1,1141,./2004/main_1141.idf
-1,-1,-1,-1,-1,False,23.5,1142,./2004/main_1142.idf
29.5,24,-0.25,5.73333333333333,0,True,-1,1143,./2004/main_1143.idf
29.5,24,-0.25,5.73333333333333,0,True,-1,1144,./2004/main_1144.idf
29.5,23.5,-0.75,5.23333333333333,0,True,-1,1145,./2004/main_1145.idf
-1,-1,-1,-1,-1,False,25,1146,./2004/main_1146.idf
29.5,24,-0.5,5.48333333333333,0,True,-1,1147,./2004/main_1147.idf
29,24,-1.5,4.48333333333333,0.75,True,-1,1148,./2004/main_1148.idf
29.5,23.5,-2.25,3.73333333333333,0,True,-1,1149,./2004/main_1149.idf
29.5,24,-2,3.98333333333333,0.25,True,-1,1150,./2004/main_1150.idf
-1,-1,-1,-1,-1,False,23.5,1151,./2004/main_1151.idf
-1,-1,-1,-1,-1,False,23,1152,./2004/main_1152.idf
-1,-1,-1,-1,-1,False,25,1153,./2004/main_1153.idf
29.5,24,-1.75,4.23333333333333,0,True,-1,1154,./2004/main_1154.idf
29.5,24,0,5.98333333333333,0,True,-1,1155,./2004/main_1155.idf
-1,-1,-1,-1,-1,False,23.5,1156,./2004/main_1156.idf
29.5,24,-1,4.98333333333333,0,True,-1,1157,./2004/main_1157.idf
29.5,24,0,5.98333333333333,0,True,-1,1158,./2004/main_1158.idf
-1,-1,-1,-1,-1,False,24,1159,./2004/main_1159.idf
29.5,24,-0.25,5.73333333333333,0.25,True,-1,1160,./2004/main_1160.idf
29.5,24,-2,3.98333333333333,0,True,-1,1161,./2004/main_1161.idf
29,24,-1.75,4.23333333333333,0,True,-1,1162,./2004/main_1162.idf
30,24,0,5.98333333333333,0,True,-1,1163,./2004/main_1163.idf
29,24,-1,4.98333333333333,1.25,True,-1,1164,./2004/main_1164.idf
29.5,24,0,5.98333333333333,0.25,True,-1,1165,./2004/main_1165.idf
-1,-1,-1,-1,-1,False,25,1166,./2004/main_1166.idf
29.5,24,-0.5,5.48333333333333,0,True,-1,1167,./2004/main_1167.idf
29.5,23.5,-0.75,5.23333333333333,1.25,True,-1,1168,./2004/main_1168.idf
29,24,0,5.98333333333333,0,True,-1,1169,./2004/main_1169.idf
29,23.5,-0.25,5.73333333333333,1.25,True,-1,1170,./2004/main_1170.idf
29.5,24,-4.25,1.73333333333333,0.25,True,-1,1171,./2004/main_1171.idf
29.5,24,-0.5,5.48333333333333,0,True,-1,1172,./2004/main_1172.idf
29.5,23.5,-1.5,4.48333333333333,0.25,True,-1,1173,./2004/main_1173.idf
29.5,24,-3,2.98333333333333,0.5,True,-1,1174,./2004/main_1174.idf
29.5,23.5,-0.5,5.48333333333333,0,True,-1,1175,./2004/main_1175.idf
29.5,24,-0.5,5.48333333333333,0.75,True,-1,1176,./2004/main_1176.idf
29,24,-0.25,5.73333333333333,0,True,-1,1177,./2004/main_1177.idf
29.5,24,-1.5,4.48333333333333,0,True,-1,1178,./2004/main_1178.idf
-1,-1,-1,-1,-1,False,20,1179,./2004/main_1179.idf
30,24,-1.75,4.23333333333333,0,True,-1,1180,./2004/main_1180.idf
-1,-1,-1,-1,-1,False,26,1181,./2004/main_1181.idf
-1,-1,-1,-1,-1,False,24.5,1182,./2004/main_1182.idf
29,23.5,-0.25,5.73333333333333,0.25,True,-1,1183,./2004/main_1183.idf
29,23.5,-0.5,5.48333333333333,0.75,True,-1,1184,./2004/main_1184.idf
29.5,24,-1.75,4.23333333333333,0,True,-1,1185,./2004/main_1185.idf
29.5,24,-1.25,4.73333333333333,0,True,-1,1186,./2004/main_1186.idf
29.5,24,-0.5,5.48333333333333,0.25,True,-1,1187,./2004/main_1187.idf
29.5,24,-0.75,5.23333333333333,0.25,True,-1,1188,./2004/main_1188.idf
29.5,24,0,5.98333333333333,1.25,True,-1,1189,./2004/main_1189.idf
29,24,-0.25,5.73333333333333,0,True,-1,1190,./2004/main_1190.idf
29,24,-1.25,4.73333333333333,0,True,-1,1191,./2004/main_1191.idf
29.5,23.5,-0.75,5.23333333333333,0,True,-1,1192,./2004/main_1192.idf
29.5,23.5,-0.25,5.73333333333333,0.25,True,-1,1193,./2004/main_1193.idf
29.5,24,0,5.98333333333333,0.25,True,-1,1194,./2004/main_1194.idf
-1,-1,-1,-1,-1,False,27,1195,./2004/main_1195.idf
-1,-1,-1,-1,-1,False,26.5,1196,./2004/main_1196.idf
30,24,-0.75,5.23333333333333,0.25,True,-1,1197,./2004/main_1197.idf
29,24,-2.75,3.23333333333333,0,True,-1,1198,./2004/main_1198.idf
29.5,24,-3.75,2.23333333333333,0.25,True,-1,1199,./2004/main_1199.idf
-1,-1,-1,-1,-1,False,23.5,1200,./2004/main_1200.idf
29.5,24,-0.25,5.73333333333333,0.25,True,-1,1201,./2004/main_1201.idf
29.5,24,-1.75,4.23333333333333,0.25,True,-1,1202,./2004/main_1202.idf
-1,-1,-1,-1,-1,False,24,1203,./2004/main_1203.idf
-1,-1,-1,-1,-1,False,22.5,1204,./2004/main_1204.idf
29.5,24,-1,4.98333333333333,0.25,True,-1,1205,./2004/main_1205.idf
29.5,24,-4,1.98333333333333,0,True,-1,1206,./2004/main_1206.idf
-1,-1,-1,-1,-1,False,24.5,1207,./2004/main_1207.idf
29.5,23.5,-2.75,3.23333333333333,0,True,-1,1208,./2004/main_1208.idf
29.5,24,-1.25,4.73333333333333,0.25,True,-1,1209,./2004/main_1209.idf
29.5,24,0,5.98333333333333,0,True,-1,1210,./2004/main_1210.idf
29.5,24,-1,4.98333333333333,0.5,True,-1,1211,./2004/main_1211.idf
-1,-1,-1,-1,-1,False,25.5,1212,./2004/main_1212.idf
-1,-1,-1,-1,-1,False,23.5,1213,./2004/main_1213.idf
29.5,23.5,-1,4.98333333333333,0,True,-1,1214,./2004/main_1214.idf
29.5,24,0,5.98333333333333,0.25,True,-1,1215,./2004/main_1215.idf
-1,-1,-1,-1,-1,False,23,1216,./2004/main_1216.idf
29.5,24,-0.25,5.73333333333333,0,True,-1,1217,./2004/main_1217.idf
-1,-1,-1,-1,-1,False,25,1218,./2004/main_1218.idf
29,24,0,5.98333333333333,0,True,-1,1219,./2004/main_1219.idf
29.5,23.5,-2.25,3.73333333333333,1.75,True,-1,1220,./2004/main_1220.idf
29.5,24,-2.25,3.73333333333333,0,True,-1,1221,./2004/main_1221.idf
-1,-1,-1,-1,-1,False,27,1222,./2004/main_1222.idf
29.5,23.5,-0.25,5.73333333333333,0.25,True,-1,1223,./2004/main_1223.idf
-1,-1,-1,-1,-1,False,23,1224,./2004/main_1224.idf
29,24,-1.5,4.48333333333333,0,True,-1,1225,./2004/main_1225.idf
-1,-1,-1,-1,-1,False,23.5,1226,./2004/main_1226.idf
29.5,24,-1,4.98333333333333,0,True,-1,1227,./2004/main_1227.idf
29.5,24,-0.25,5.73333333333333,0.75,True,-1,1228,./2004/main_1228.idf
29.5,23.5,-0.5,5.48333333333333,0.25,True,-1,1229,./2004/main_1229.idf
29.5,24,0,5.98333333333333,0.5,True,-1,1230,./2004/main_1230.idf
29.5,24,-0.75,5.23333333333333,0,True,-1,1231,./2004/main_1231.idf
29.5,24,-1.25,4.73333333333333,0,True,-1,1232,./2004/main_1232.idf
29.5,23.5,-0.75,5.23333333333333,0.25,True,-1,1233,./2004/main_1233.idf
29.5,24,-2,3.98333333333333,0,True,-1,1234,./2004/main_1234.idf
29.5,23.5,-1.75,4.23333333333333,0.25,True,-1,1235,./2004/main_1235.idf
29.5,23.5,-1.5,4.48333333333333,0,True,-1,1236,./2004/main_1236.idf
-1,-1,-1,-1,-1,False,23,1237,./2004/main_1237.idf
29.5,24,-2.5,3.48333333333333,0,True,-1,1238,./2004/main_1238.idf
29,24,-0.75,5.23333333333333,0.25,True,-1,1239,./2004/main_1239.idf
-1,-1,-1,-1,-1,False,23,1240,./2004/main_1240.idf
29.5,24,0,5.98333333333333,0,True,-1,1241,./2004/main_1241.idf
-1,-1,-1,-1,-1,False,25,1242,./2004/main_1242.idf
29.5,23.5,-1.5,4.48333333333333,0,True,-1,1243,./2004/main_1243.idf
29,24,0,5.98333333333333,0,True,-1,1244,./2004/main_1244.idf
29,24,-1.5,4.48333333333333,0,True,-1,1245,./2004/main_1245.idf
-1,-1,-1,-1,-1,False,23.5,1246,./2004/main_1246.idf
29.5,23.5,-1.5,4.48333333333333,0,True,-1,1247,./2004/main_1247.idf
29.5,23.5,-0.25,5.73333333333333,0.5,True,-1,1248,./2004/main_1248.idf
29.5,23.5,-0.25,5.73333333333333,1,True,-1,1249,./2004/main_1249.idf
-1,-1,-1,-1,-1,False,26.5,1250,./2004/main_1250.idf
29.5,24,-0.75,5.23333333333333,0,True,-1,1251,./2004/main_1251.idf
29.5,24,-1,4.98333333333333,0,True,-1,1252,./2004/main_1252.idf
29.5,23.5,-0.25,5.73333333333333,0,True,-1,1253,./2004/main_1253.idf
-1,-1,-1,-1,-1,False,23.5,1254,./2004/main_1254.idf
-1,-1,-1,-1,-1,False,22,1255,./2004/main_1255.idf
29,23.5,0,5.98333333333333,0,True,-1,1256,./2004/main_1256.idf
29.5,24,-2,3.98333333333333,0.5,True,-1,1257,./2004/main_1257.idf
29.5,24,-1.75,4.23333333333333,0,True,-1,1258,./2004/main_1258.idf
29.5,23.5,-3,2.98333333333333,0.25,True,-1,1259,./2004/main_1259.idf
29.5,23.5,-1.75,4.23333333333333,0,True,-1,1260,./2004/main_1260.idf
29.5,24,0,5.98333333333333,1,True,-1,1261,./2004/main_1261.idf
29.5,23.5,-0.25,5.73333333333333,0,True,-1,1262,./2004/main_1262.idf
29.5,23.5,-1.75,4.23333333333333,0,True,-1,1263,./2004/main_1263.idf
29.5,24,-0.25,5.73333333333333,0,True,-1,1264,./2004/main_1264.idf
29.5,24,-5,0.983333333333333,0.25,True,-1,1265,./2004/main_1265.idf
29.5,24,-1.25,4.73333333333333,0,True,-1,1266,./2004/main_1266.idf
-1,-1,-1,-1,-1,False,22.5,1267,./2004/main_1267.idf
-1,-1,-1,-1,-1,False,23,1268,./2004/main_1268.idf
29.5,24,-1.25,4.73333333333333,0,True,-1,1269,./2004/main_1269.idf
29.5,24,-1.25,4.73333333333333,0,True,-1,1270,./2004/main_1270.idf
29.5,24,-1.5,4.48333333333333,0,True,-1,1271,./2004/main_1271.idf
29.5,24,-1,4.98333333333333,0,True,-1,1272,./2004/main_1272.idf
29.5,24,-0.25,5.73333333333333,0,True,-1,1273,./2004/main_1273.idf
30,23.5,0,5.98333333333333,0,True,-1,1274,./2004/main_1274.idf
-1,-1,-1,-1,-1,False,23,1275,./2004/main_1275.idf
-1,-1,-1,-1,-1,False,25,1276,./2004/main_1276.idf
29.5,24,0,5.98333333333333,1,True,-1,1277,./2004/main_1277.idf
29,24,0,5.98333333333333,0.75,True,-1,1278,./2004/main_1278.idf
29.5,23.5,0,5.98333333333333,0,True,-1,1279,./2004/main_1279.idf
29.5,23.5,-0.25,5.73333333333333,0.25,True,-1,1280,./2004/main_1280.idf
29.5,24,0,5.98333333333333,0.75,True,-1,1281,./2004/main_1281.idf
29.5,24,0,5.98333333333333,0.25,True,-1,1282,./2004/main_1282.idf
29,24,-0.25,5.73333333333333,0,True,-1,1283,./2004/main_1283.idf
-1,-1,-1,-1,-1,False,25,1284,./2004/main_1284.idf
29.5,24,-0.5,5.48333333333333,0.5,True,-1,1285,./2004/main_1285.idf
29.5,23.5,-0.25,5.73333333333333,0,True,-1,1286,./2004/main_1286.idf
-1,-1,-1,-1,-1,False,23.5,1287,./2004/main_1287.idf
29.5,24,0,5.98333333333333,0,True,-1,1288,./2004/main_1288.idf
-1,-1,-1,-1,-1,False,23.5,1289,./2004/main_1289.idf
-1,-1,-1,-1,-1,False,23.5,1290,./2004/main_1290.idf
29,24,0,5.98333333333333,0,True,-1,1291,./2004/main_1291.idf
-1,-1,-1,-1,-1,False,20,1292,./2004/main_1292.idf
29.5,24,-1.25,4.73333333333333,0,True,-1,1293,./2004/main_1293.idf
-1,-1,-1,-1,-1,False,24.5,1294,./2004/main_1294.idf
29.5,24,0,5.98333333333333,0.25,True,-1,1295,./2004/main_1295.idf
29.5,24,-3.75,2.23333333333333,0,True,-1,1296,./2004/main_1296.idf
29.5,24,0,5.98333333333333,0,True,-1,1297,./2004/main_1297.idf
29.5,24,-0.5,5.48333333333333,0.75,True,-1,1298,./2004/main_1298.idf
29.5,24,-0.5,5.48333333333333,0.5,True,-1,1299,./2004/main_1299.idf
-1,-1,-1,-1,-1,False,24,1300,./2004/main_1300.idf
29.5,24.5,-0.25,5.73333333333333,0.5,True,-1,1301,./2004/main_1301.idf
-1,-1,-1,-1,-1,False,24,1302,./2004/main_1302.idf
29.5,24,-2.5,3.48333333333333,0.5,True,-1,1303,./2004/main_1303.idf
29,23.5,-1,4.98333333333333,0.75,True,-1,1304,./2004/main_1304.idf
29.5,24,-0.25,5.73333333333333,0,True,-1,1305,./2004/main_1305.idf
29,24,-2,3.98333333333333,0.25,True,-1,1306,./2004/main_1306.idf
29.5,23.5,0,5.98333333333333,0.25,True,-1,1307,./2004/main_1307.idf
29.5,24,-0.5,5.48333333333333,0,True,-1,1308,./2004/main_1308.idf
-1,-1,-1,-1,-1,False,25,1309,./2004/main_1309.idf
29.5,24,-0.25,5.73333333333333,0.25,True,-1,1310,./2004/main_1310.idf
29.5,24,0,5.98333333333333,0,True,-1,1311,./2004/main_1311.idf
29,23.5,-0.75,5.23333333333333,0.75,True,-1,1312,./2004/main_1312.idf
29.5,24,-2.25,3.73333333333333,0,True,-1,1313,./2004/main_1313.idf
29.5,24,-2.75,3.23333333333333,0.25,True,-1,1314,./2004/main_1314.idf
29.5,24,-1,4.98333333333333,0.25,True,-1,1315,./2004/main_1315.idf
-1,-1,-1,-1,-1,False,23.5,1316,./2004/main_1316.idf
29,24,-0.75,5.23333333333333,1,True,-1,1317,./2004/main_1317.idf
29.5,23.5,-0.75,5.23333333333333,0.25,True,-1,1318,./2004/main_1318.idf
29.5,23.5,0,5.98333333333333,0.25,True,-1,1319,./2004/main_1319.idf
-1,-1,-1,-1,-1,False,22.5,1320,./2004/main_1320.idf
-1,-1,-1,-1,-1,False,22,1321,./2004/main_1321.idf
-1,-1,-1,-1,-1,False,23,1322,./2004/main_1322.idf
29.5,24,0,5.98333333333333,0.25,True,-1,1323,./2004/main_1323.idf
29.5,24,0,5.98333333333333,0.75,True,-1,1324,./2004/main_1324.idf
29,23.5,-0.25,5.73333333333333,0.5,True,-1,1325,./2004/main_1325.idf
29.5,24,-1.5,4.48333333333333,0,True,-1,1326,./2004/main_1326.idf
-1,-1,-1,-1,-1,False,22,1327,./2004/main_1327.idf
29.5,24,-0.5,5.48333333333333,0.75,True,-1,1328,./2004/main_1328.idf
-1,-1,-1,-1,-1,False,23,1329,./2004/main_1329.idf
29.5,24,-1,4.98333333333333,0,True,-1,1330,./2004/main_1330.idf
29.5,24,-1.5,4.48333333333333,0.25,True,-1,1331,./2004/main_1331.idf
29.5,24,-3.25,2.73333333333333,0.75,True,-1,1332,./2004/main_1332.idf
29.5,23.5,-1.25,4.73333333333333,0.75,True,-1,1333,./2004/main_1333.idf
-1,-1,-1,-1,-1,False,24.5,1334,./2004/main_1334.idf
30,23.5,-1.75,4.23333333333333,0.25,True,-1,1335,./2004/main_1335.idf
-1,-1,-1,-1,-1,False,24.5,1336,./2004/main_1336.idf
29,24,-3.25,2.73333333333333,0.25,True,-1,1337,./2004/main_1337.idf
29.5,23.5,-3,2.98333333333333,0,True,-1,1338,./2004/main_1338.idf
-1,-1,-1,-1,-1,False,22.5,1339,./2004/main_1339.idf
29.5,24,-0.25,5.73333333333333,0.75,True,-1,1340,./2004/main_1340.idf
29.5,24,-5,0.983333333333333,0,True,-1,1341,./2004/main_1341.idf
29.5,23.5,-0.5,5.48333333333333,0,True,-1,1342,./2004/main_1342.idf
29.5,23.5,-2.25,3.73333333333333,1.5,True,-1,1343,./2004/main_1343.idf
-1,-1,-1,-1,-1,False,25,1344,./2004/main_1344.idf
29.5,24,-1.25,4.73333333333333,0,True,-1,1345,./2004/main_1345.idf
29.5,23.5,0,5.98333333333333,0,True,-1,1346,./2004/main_1346.idf
-1,-1,-1,-1,-1,False,23,1347,./2004/main_1347.idf
29,23.5,-1.5,4.48333333333333,0,True,-1,1348,./2004/main_1348.idf
29.5,23.5,-0.25,5.73333333333333,0,True,-1,1349,./2004/main_1349.idf
29,24,-1.25,4.73333333333333,0.25,True,-1,1350,./2004/main_1350.idf
29.5,24,-1.75,4.23333333333333,0,True,-1,1351,./2004/main_1351.idf
29,24,-0.25,5.73333333333333,0.75,True,-1,1352,./2004/main_1352.idf
29.5,24,-0.5,5.48333333333333,0,True,-1,1353,./2004/main_1353.idf
29.5,24,-2.5,3.48333333333333,0.25,True,-1,1354,./2004/main_1354.idf
29.5,23.5,-0.5,5.48333333333333,0.25,True,-1,1355,./2004/main_1355.idf
29.5,23.5,0,5.98333333333333,0.5,True,-1,1356,./2004/main_1356.idf
29.5,24,-0.25,5.73333333333333,0,True,-1,1357,./2004/main_1357.idf
29.5,24,-0.5,5.48333333333333,0,True,-1,1358,./2004/main_1358.idf
29.5,24,-2,3.98333333333333,0.25,True,-1,1359,./2004/main_1359.idf
29.5,24,-2,3.98333333333333,0.25,True,-1,1360,./2004/main_1360.idf
29,24.5,0,5.98333333333333,0,True,-1,1361,./2004/main_1361.idf
29.5,24,-0.5,5.48333333333333,0,True,-1,1362,./2004/main_1362.idf
29.5,23.5,-0.5,5.48333333333333,0,True,-1,1363,./2004/main_1363.idf
29.5,24,0,5.98333333333333,0.25,True,-1,1364,./2004/main_1364.idf
29.5,24,-0.75,5.23333333333333,0.25,True,-1,1365,./2004/main_1365.idf
29.5,24,-1.25,4.73333333333333,0,True,-1,1366,./2004/main_1366.idf
29.5,24,-1.25,4.73333333333333,0.5,True,-1,1367,./2004/main_1367.idf
29.5,24,-0.5,5.48333333333333,0,True,-1,1368,./2004/main_1368.idf
29.5,23.5,-2,3.98333333333333,0.5,True,-1,1369,./2004/main_1369.idf
-1,-1,-1,-1,-1,False,21.5,1370,./2004/main_1370.idf
29.5,24,-0.25,5.73333333333333,0,True,-1,1371,./2004/main_1371.idf
-1,-1,-1,-1,-1,False,24,1372,./2004/main_1372.idf
29.5,24,-1.5,4.48333333333333,0.5,True,-1,1373,./2004/main_1373.idf
29.5,23.5,-1.5,4.48333333333333,0.25,True,-1,1374,./2004/main_1374.idf
-1,-1,-1,-1,-1,False,24.5,1375,./2004/main_1375.idf
29.5,24,0,5.98333333333333,0.75,True,-1,1376,./2004/main_1376.idf
29,24,0,5.98333333333333,1.25,True,-1,1377,./2004/main_1377.idf
29.5,24,-0.5,5.48333333333333,0.25,True,-1,1378,./2004/main_1378.idf
29.5,23.5,-1.25,4.73333333333333,0,True,-1,1379,./2004/main_1379.idf
29.5,24,-0.25,5.73333333333333,0.5,True,-1,1380,./2004/main_1380.idf
29,23.5,-0.75,5.23333333333333,0,True,-1,1381,./2004/main_1381.idf
29.5,24,0,5.98333333333333,1.5,True,-1,1382,./2004/main_1382.idf
29.5,24,-0.25,5.73333333333333,0.25,True,-1,1383,./2004/main_1383.idf
-1,-1,-1,-1,-1,False,23,1384,./2004/main_1384.idf
29.5,23.5,0,5.98333333333333,0,True,-1,1385,./2004/main_1385.idf
29.5,23.5,-1.25,4.73333333333333,0.5,True,-1,1386,./2004/main_1386.idf
-1,-1,-1,-1,-1,False,23.5,1387,./2004/main_1387.idf
-1,-1,-1,-1,-1,False,23.5,1388,./2004/main_1388.idf
29,24,-2,3.98333333333333,0.25,True,-1,1389,./2004/main_1389.idf
29.5,24,-0.5,5.48333333333333,0,True,-1,1390,./2004/main_1390.idf
-1,-1,-1,-1,-1,False,26,1391,./2004/main_1391.idf
29.5,24,-0.25,5.73333333333333,0.5,True,-1,1392,./2004/main_1392.idf
29.5,24,-3,2.98333333333333,0,True,-1,1393,./2004/main_1393.idf
30,24,-0.5,5.48333333333333,0.75,True,-1,1394,./2004/main_1394.idf
29.5,24,-0.5,5.48333333333333,0.25,True,-1,1395,./2004/main_1395.idf
29.5,24,-0.25,5.73333333333333,0,True,-1,1396,./2004/main_1396.idf
-1,-1,-1,-1,-1,False,23.5,1397,./2004/main_1397.idf
29,23.5,-1.25,4.73333333333333,0.25,True,-1,1398,./2004/main_1398.idf
-1,-1,-1,-1,-1,False,23,1399,./2004/main_1399.idf
29.5,24,-5,0.983333333333333,1.75,True,-1,1400,./2004/main_1400.idf
29.5,23.5,-1,4.98333333333333,0.75,True,-1,1401,./2004/main_1401.idf
29.5,24,0,5.98333333333333,0.25,True,-1,1402,./2004/main_1402.idf
29.5,23.5,-2.25,3.73333333333333,0.25,True,-1,1403,./2004/main_1403.idf
30,23.5,-0.25,5.73333333333333,0.25,True,-1,1404,./2004/main_1404.idf
-1,-1,-1,-1,-1,False,25.5,1405,./2004/main_1405.idf
29.5,24,-0.5,5.48333333333333,0.25,True,-1,1406,./2004/main_1406.idf
29,24,-1.5,4.48333333333333,0,True,-1,1407,./2004/main_1407.idf
-1,-1,-1,-1,-1,False,24,1408,./2004/main_1408.idf
29.5,23.5,-1,4.98333333333333,0.75,True,-1,1409,./2004/main_1409.idf
29.5,24,-0.25,5.73333333333333,0.25,True,-1,1410,./2004/main_1410.idf
29.5,24,-1.25,4.73333333333333,0.5,True,-1,1411,./2004/main_1411.idf
29,23.5,-1,4.98333333333333,0,True,-1,1412,./2004/main_1412.idf
29,24,-1,4.98333333333333,0.25,True,-1,1413,./2004/main_1413.idf
29.5,24,-1,4.98333333333333,0,True,-1,1414,./2004/main_1414.idf
29.5,23.5,-3.5,2.48333333333333,0.25,True,-1,1415,./2004/main_1415.idf
29,24,-0.75,5.23333333333333,0,True,-1,1416,./2004/main_1416.idf
29.5,24,-2.25,3.73333333333333,0.5,True,-1,1417,./2004/main_1417.idf
29.5,24,-3.5,2.48333333333333,0.25,True,-1,1418,./2004/main_1418.idf
29.5,24,0,5.98333333333333,0.25,True,-1,1419,./2004/main_1419.idf
29,23.5,-0.25,5.73333333333333,0.75,True,-1,1420,./2004/main_1420.idf
-1,-1,-1,-1,-1,False,24,1421,./2004/main_1421.idf
29.5,24,-0.25,5.73333333333333,0.25,True,-1,1422,./2004/main_1422.idf
29.5,24,0,5.98333333333333,0.75,True,-1,1423,./2004/main_1423.idf
-1,-1,-1,-1,-1,False,23.5,1424,./2004/main_1424.idf
-1,-1,-1,-1,-1,False,22,1425,./2004/main_1425.idf
29.5,23.5,-1,4.98333333333333,0,True,-1,1426,./2004/main_1426.idf
29.5,23.5,-0.75,5.23333333333333,0.5,True,-1,1427,./2004/main_1427.idf
-1,-1,-1,-1,-1,False,24.5,1428,./2004/main_1428.idf
-1,-1,-1,-1,-1,False,23.5,1429,./2004/main_1429.idf
29.5,24,-3.5,2.48333333333333,0,True,-1,1430,./2004/main_1430.idf
29.5,24,-0.5,5.48333333333333,0.75,True,-1,1431,./2004/main_1431.idf
29,24,-0.25,5.73333333333333,0.25,True,-1,1432,./2004/main_1432.idf
29.5,24,-2.75,3.23333333333333,0.25,True,-1,1433,./2004/main_1433.idf
29.5,23.5,-0.5,5.48333333333333,0.25,True,-1,1434,./2004/main_1434.idf
29,24,-0.25,5.73333333333333,0,True,-1,1435,./2004/main_1435.idf
29.5,24,-0.25,5.73333333333333,0.5,True,-1,1436,./2004/main_1436.idf
29,23.5,-0.75,5.23333333333333,0,True,-1,1437,./2004/main_1437.idf
29.5,24,-0.5,5.48333333333333,0.5,True,-1,1438,./2004/main_1438.idf
29.5,24,-0.25,5.73333333333333,1,True,-1,1439,./2004/main_1439.idf
29.5,23.5,0,5.98333333333333,0.5,True,-1,1440,./2004/main_1440.idf
29.5,24,-0.75,5.23333333333333,0,True,-1,1441,./2004/main_1441.idf
29,24.5,-2.25,3.73333333333333,0.75,True,-1,1442,./2004/main_1442.idf
29.5,24,-0.25,5.73333333333333,0,True,-1,1443,./2004/main_1443.idf
30,24,-0.25,5.73333333333333,0.25,True,-1,1444,./2004/main_1444.idf
29.5,23.5,-1.25,4.73333333333333,1,True,-1,1445,./2004/main_1445.idf
29.5,24,0,5.98333333333333,0,True,-1,1446,./2004/main_1446.idf
29.5,23.5,-1,4.98333333333333,0.25,True,-1,1447,./2004/main_1447.idf
29.5,24,-0.75,5.23333333333333,0.25,True,-1,1448,./2004/main_1448.idf
29.5,24,-0.5,5.48333333333333,1,True,-1,1449,./2004/main_1449.idf
29.5,24,-0.75,5.23333333333333,0.5,True,-1,1450,./2004/main_1450.idf
29.5,24,-1.25,4.73333333333333,0,True,-1,1451,./2004/main_1451.idf
29.5,24,-0.5,5.48333333333333,0,True,-1,1452,./2004/main_1452.idf
29.5,23.5,-1.25,4.73333333333333,0,True,-1,1453,./2004/main_1453.idf
-1,-1,-1,-1,-1,False,21.5,1454,./2004/main_1454.idf
29.5,24,-2.75,3.23333333333333,0,True,-1,1455,./2004/main_1455.idf
-1,-1,-1,-1,-1,False,24,1456,./2004/main_1456.idf
-1,-1,-1,-1,-1,False,23,1457,./2004/main_1457.idf
29.5,24,0,5.98333333333333,0.25,True,-1,1458,./2004/main_1458.idf
-1,-1,-1,-1,-1,False,23,1459,./2004/main_1459.idf
29.5,24,-1.75,4.23333333333333,0.25,True,-1,1460,./2004/main_1460.idf
29.5,23.5,-3.25,2.73333333333333,0.75,True,-1,1461,./2004/main_1461.idf
29.5,24,-0.5,5.48333333333333,1.5,True,-1,1462,./2004/main_1462.idf
-1,-1,-1,-1,-1,False,25.5,1463,./2004/main_1463.idf
-1,-1,-1,-1,-1,False,24,1464,./2004/main_1464.idf
29.5,23.5,-0.75,5.23333333333333,0.25,True,-1,1465,./2004/main_1465.idf
29.5,24,-0.25,5.73333333333333,0.25,True,-1,1466,./2004/main_1466.idf
29.5,24.5,-1.5,4.48333333333333,0,True,-1,1467,./2004/main_1467.idf
29.5,24,-1,4.98333333333333,0,True,-1,1468,./2004/main_1468.idf
-1,-1,-1,-1,-1,False,23,1469,./2004/main_1469.idf
