T_max,T_min,t_p,t_start,t_ramp,setback,const_temp,sim_id,file_name
21,16,0,5.98333333333333,0.25,True,-1,1083,./2004/electric_1083.idf
21.5,15.5,-0.75,5.23333333333333,0.5,True,-1,1084,./2004/electric_1084.idf
21,15,0,5.98333333333333,0,True,-1,1085,./2004/electric_1085.idf
21.5,15,-0.25,5.73333333333333,0,True,-1,1086,./2004/electric_1086.idf
21.5,16,-0.75,5.23333333333333,0,True,-1,1087,./2004/electric_1087.idf
-1,-1,-1,-1,-1,False,20.5,1088,./2004/electric_1088.idf
21,15,0,5.98333333333333,0,True,-1,1089,./2004/electric_1089.idf
-1,-1,-1,-1,-1,False,20,1090,./2004/electric_1090.idf
22,15.5,-1.5,4.48333333333333,0.25,True,-1,1091,./2004/electric_1091.idf
20.5,16,0,5.98333333333333,0.5,True,-1,1092,./2004/electric_1092.idf
20,15.5,-0.75,5.23333333333333,0.5,True,-1,1093,./2004/electric_1093.idf
21.5,15.5,-0.5,5.48333333333333,0,True,-1,1094,./2004/electric_1094.idf
21.5,15.5,-2.5,3.48333333333333,0.75,True,-1,1095,./2004/electric_1095.idf
21.5,16,0,5.98333333333333,0.25,True,-1,1096,./2004/electric_1096.idf
21.5,16,-2.75,3.23333333333333,0.75,True,-1,1097,./2004/electric_1097.idf
21.5,15.5,-0.5,5.48333333333333,0,True,-1,1098,./2004/electric_1098.idf
22,15,-0.75,5.23333333333333,0,True,-1,1099,./2004/electric_1099.idf
-1,-1,-1,-1,-1,False,21.5,1100,./2004/electric_1100.idf
-1,-1,-1,-1,-1,False,21.5,1101,./2004/electric_1101.idf
20.5,15.5,-2,3.98333333333333,1,True,-1,1102,./2004/electric_1102.idf
-1,-1,-1,-1,-1,False,19.5,1103,./2004/electric_1103.idf
20,16,-0.5,5.48333333333333,0,True,-1,1104,./2004/electric_1104.idf
20.5,16,0,5.98333333333333,0.75,True,-1,1105,./2004/electric_1105.idf
21,16,-0.75,5.23333333333333,0,True,-1,1106,./2004/electric_1106.idf
19.5,15.5,-2,3.98333333333333,0,True,-1,1107,./2004/electric_1107.idf
20.5,15.5,-0.25,5.73333333333333,0.75,True,-1,1108,./2004/electric_1108.idf
21,16,0,5.98333333333333,0.5,True,-1,1109,./2004/electric_1109.idf
21,15.5,-2.5,3.48333333333333,0,True,-1,1110,./2004/electric_1110.idf
-1,-1,-1,-1,-1,False,22,1111,./2004/electric_1111.idf
-1,-1,-1,-1,-1,False,22.5,1112,./2004/electric_1112.idf
21.5,16,-4.75,1.23333333333333,0,True,-1,1113,./2004/electric_1113.idf
-1,-1,-1,-1,-1,False,20.5,1114,./2004/electric_1114.idf
20.5,15,-2,3.98333333333333,0,True,-1,1115,./2004/electric_1115.idf
21,15,-1.5,4.48333333333333,0,True,-1,1116,./2004/electric_1116.idf
21,16,-0.5,5.48333333333333,0.25,True,-1,1117,./2004/electric_1117.idf
21.5,16.5,-0.75,5.23333333333333,0,True,-1,1118,./2004/electric_1118.idf
21,15.5,-2,3.98333333333333,1,True,-1,1119,./2004/electric_1119.idf
20.5,16,-1,4.98333333333333,0.25,True,-1,1120,./2004/electric_1120.idf
21,16.5,-1.25,4.73333333333333,0,True,-1,1121,./2004/electric_1121.idf
20.5,16,-1.75,4.23333333333333,0.5,True,-1,1122,./2004/electric_1122.idf
21,16,-3.25,2.73333333333333,0.5,True,-1,1123,./2004/electric_1123.idf
21.5,15.5,-0.5,5.48333333333333,0.25,True,-1,1124,./2004/electric_1124.idf
-1,-1,-1,-1,-1,False,22,1125,./2004/electric_1125.idf
-1,-1,-1,-1,-1,False,20.5,1126,./2004/electric_1126.idf
21.5,15.5,-2.75,3.23333333333333,0.25,True,-1,1127,./2004/electric_1127.idf
21,15.5,0,5.98333333333333,0,True,-1,1128,./2004/electric_1128.idf
-1,-1,-1,-1,-1,False,19.5,1129,./2004/electric_1129.idf
21,16,-0.25,5.73333333333333,0.25,True,-1,1130,./2004/electric_1130.idf
21,15,-0.25,5.73333333333333,0.25,True,-1,1131,./2004/electric_1131.idf
-1,-1,-1,-1,-1,False,20,1132,./2004/electric_1132.idf
20,14.5,-0.25,5.73333333333333,0,True,-1,1133,./2004/electric_1133.idf
21,15,-0.5,5.48333333333333,0,True,-1,1134,./2004/electric_1134.idf
20.5,15.5,-0.5,5.48333333333333,1,True,-1,1135,./2004/electric_1135.idf
21,16,-2.25,3.73333333333333,0.25,True,-1,1136,./2004/electric_1136.idf
22,15,0,5.98333333333333,0,True,-1,1137,./2004/electric_1137.idf
21,16,-0.5,5.48333333333333,0.25,True,-1,1138,./2004/electric_1138.idf
21,15.5,-1.5,4.48333333333333,1.75,True,-1,1139,./2004/electric_1139.idf
20,15,-0.25,5.73333333333333,0,True,-1,1140,./2004/electric_1140.idf
21,15.5,-3,2.98333333333333,0.5,True,-1,1141,./2004/electric_1141.idf
-1,-1,-1,-1,-1,False,20.5,1142,./2004/electric_1142.idf
20.5,15.5,-0.25,5.73333333333333,0,True,-1,1143,./2004/electric_1143.idf
20.5,16,-0.25,5.73333333333333,0,True,-1,1144,./2004/electric_1144.idf
20.5,15,-0.75,5.23333333333333,0,True,-1,1145,./2004/electric_1145.idf
-1,-1,-1,-1,-1,False,22,1146,./2004/electric_1146.idf
21,15.5,-0.5,5.48333333333333,0,True,-1,1147,./2004/electric_1147.idf
20.5,15.5,-1.5,4.48333333333333,0.75,True,-1,1148,./2004/electric_1148.idf
21.5,15,-2.25,3.73333333333333,0,True,-1,1149,./2004/electric_1149.idf
21.5,15.5,-2,3.98333333333333,0.25,True,-1,1150,./2004/electric_1150.idf
-1,-1,-1,-1,-1,False,20.5,1151,./2004/electric_1151.idf
-1,-1,-1,-1,-1,False,20,1152,./2004/electric_1152.idf
-1,-1,-1,-1,-1,False,22,1153,./2004/electric_1153.idf
21.5,15.5,-1.75,4.23333333333333,0,True,-1,1154,./2004/electric_1154.idf
21,16,0,5.98333333333333,0,True,-1,1155,./2004/electric_1155.idf
-1,-1,-1,-1,-1,False,20.5,1156,./2004/electric_1156.idf
21.5,16,-1,4.98333333333333,0,True,-1,1157,./2004/electric_1157.idf
21,15.5,0,5.98333333333333,0,True,-1,1158,./2004/electric_1158.idf
-1,-1,-1,-1,-1,False,21,1159,./2004/electric_1159.idf
20.5,15.5,-0.25,5.73333333333333,0.25,True,-1,1160,./2004/electric_1160.idf
21.5,16,-2,3.98333333333333,0,True,-1,1161,./2004/electric_1161.idf
20.5,15.5,-1.75,4.23333333333333,0,True,-1,1162,./2004/electric_1162.idf
22.5,16,0,5.98333333333333,0,True,-1,1163,./2004/electric_1163.idf
20,15.5,-1,4.98333333333333,1.5,True,-1,1164,./2004/electric_1164.idf
21,16,0,5.98333333333333,0.5,True,-1,1165,./2004/electric_1165.idf
-1,-1,-1,-1,-1,False,22,1166,./2004/electric_1166.idf
21.5,16.5,-0.5,5.48333333333333,0,True,-1,1167,./2004/electric_1167.idf
21,15,-0.75,5.23333333333333,1.25,True,-1,1168,./2004/electric_1168.idf
20,15.5,0,5.98333333333333,0,True,-1,1169,./2004/electric_1169.idf
20.5,15,-0.25,5.73333333333333,1.25,True,-1,1170,./2004/electric_1170.idf
21,15.5,-4.25,1.73333333333333,0.25,True,-1,1171,./2004/electric_1171.idf
21,16.5,-0.5,5.48333333333333,0,True,-1,1172,./2004/electric_1172.idf
21,15,-1.5,4.48333333333333,0.25,True,-1,1173,./2004/electric_1173.idf
21,15.5,-3,2.98333333333333,0.5,True,-1,1174,./2004/electric_1174.idf
21.5,15,-0.5,5.48333333333333,0,True,-1,1175,./2004/electric_1175.idf
21,16,-0.5,5.48333333333333,0.75,True,-1,1176,./2004/electric_1176.idf
20.5,15.5,-0.25,5.73333333333333,0,True,-1,1177,./2004/electric_1177.idf
21,15.5,-1.5,4.48333333333333,0,True,-1,1178,./2004/electric_1178.idf
-1,-1,-1,-1,-1,False,17,1179,./2004/electric_1179.idf
22.5,15.5,-1.75,4.23333333333333,0,True,-1,1180,./2004/electric_1180.idf
-1,-1,-1,-1,-1,False,23,1181,./2004/electric_1181.idf
-1,-1,-1,-1,-1,False,21.5,1182,./2004/electric_1182.idf
20,14.5,-0.25,5.73333333333333,0.25,True,-1,1183,./2004/electric_1183.idf
20,15,-0.5,5.48333333333333,0.75,True,-1,1184,./2004/electric_1184.idf
21.5,16.5,-1.75,4.23333333333333,0,True,-1,1185,./2004/electric_1185.idf
21.5,15.5,-1.25,4.73333333333333,0,True,-1,1186,./2004/electric_1186.idf
21,15.5,-0.5,5.48333333333333,0.25,True,-1,1187,./2004/electric_1187.idf
21,16.5,-0.75,5.23333333333333,0.25,True,-1,1188,./2004/electric_1188.idf
21,16,0,5.98333333333333,1.25,True,-1,1189,./2004/electric_1189.idf
19.5,16.5,-0.25,5.73333333333333,0,True,-1,1190,./2004/electric_1190.idf
20,15,-1.25,4.73333333333333,0,True,-1,1191,./2004/electric_1191.idf
21,15,-0.75,5.23333333333333,0,True,-1,1192,./2004/electric_1192.idf
21.5,15,-0.25,5.73333333333333,0.25,True,-1,1193,./2004/electric_1193.idf
20.5,15,0,5.98333333333333,0.25,True,-1,1194,./2004/electric_1194.idf
-1,-1,-1,-1,-1,False,24,1195,./2004/electric_1195.idf
-1,-1,-1,-1,-1,False,23.5,1196,./2004/electric_1196.idf
22.5,15.5,-0.75,5.23333333333333,0,True,-1,1197,./2004/electric_1197.idf
20.5,16,-2.75,3.23333333333333,0,True,-1,1198,./2004/electric_1198.idf
21,15.5,-3.75,2.23333333333333,0.25,True,-1,1199,./2004/electric_1199.idf
-1,-1,-1,-1,-1,False,20.5,1200,./2004/electric_1200.idf
21,15,-0.25,5.73333333333333,0.25,True,-1,1201,./2004/electric_1201.idf
20.5,15.5,-1.75,4.23333333333333,0.25,True,-1,1202,./2004/electric_1202.idf
-1,-1,-1,-1,-1,False,21,1203,./2004/electric_1203.idf
-1,-1,-1,-1,-1,False,19.5,1204,./2004/electric_1204.idf
21,15.5,-1,4.98333333333333,0.25,True,-1,1205,./2004/electric_1205.idf
20.5,16,-4,1.98333333333333,0,True,-1,1206,./2004/electric_1206.idf
-1,-1,-1,-1,-1,False,21.5,1207,./2004/electric_1207.idf
21,15,-2.75,3.23333333333333,0,True,-1,1208,./2004/electric_1208.idf
21,15.5,-1.25,4.73333333333333,0.25,True,-1,1209,./2004/electric_1209.idf
20.5,16,0,5.98333333333333,0.25,True,-1,1210,./2004/electric_1210.idf
20.5,15.5,-1,4.98333333333333,0.5,True,-1,1211,./2004/electric_1211.idf
-1,-1,-1,-1,-1,False,22.5,1212,./2004/electric_1212.idf
-1,-1,-1,-1,-1,False,20.5,1213,./2004/electric_1213.idf
21,14.5,-1,4.98333333333333,0,True,-1,1214,./2004/electric_1214.idf
20.5,16,0,5.98333333333333,0.25,True,-1,1215,./2004/electric_1215.idf
-1,-1,-1,-1,-1,False,20,1216,./2004/electric_1216.idf
21.5,15,-0.25,5.73333333333333,0,True,-1,1217,./2004/electric_1217.idf
-1,-1,-1,-1,-1,False,22,1218,./2004/electric_1218.idf
20,16,0,5.98333333333333,0,True,-1,1219,./2004/electric_1219.idf
21.5,15,-2.25,3.73333333333333,1.5,True,-1,1220,./2004/electric_1220.idf
20.5,16.5,-2.25,3.73333333333333,0,True,-1,1221,./2004/electric_1221.idf
-1,-1,-1,-1,-1,False,24,1222,./2004/electric_1222.idf
21.5,15,-0.25,5.73333333333333,0.25,True,-1,1223,./2004/electric_1223.idf
-1,-1,-1,-1,-1,False,20,1224,./2004/electric_1224.idf
20,15.5,-1.5,4.48333333333333,0,True,-1,1225,./2004/electric_1225.idf
-1,-1,-1,-1,-1,False,20.5,1226,./2004/electric_1226.idf
20.5,15.5,-1,4.98333333333333,0,True,-1,1227,./2004/electric_1227.idf
20.5,15.5,-0.25,5.73333333333333,0.75,True,-1,1228,./2004/electric_1228.idf
21,15,-0.5,5.48333333333333,0.25,True,-1,1229,./2004/electric_1229.idf
21.5,15.5,0,5.98333333333333,0.25,True,-1,1230,./2004/electric_1230.idf
21.5,15.5,-0.75,5.23333333333333,0,True,-1,1231,./2004/electric_1231.idf
21,16,-1.25,4.73333333333333,0,True,-1,1232,./2004/electric_1232.idf
21,14,-0.75,5.23333333333333,0.25,True,-1,1233,./2004/electric_1233.idf
22,15,-2,3.98333333333333,0,True,-1,1234,./2004/electric_1234.idf
20.5,14.5,-1.75,4.23333333333333,0.25,True,-1,1235,./2004/electric_1235.idf
21.5,15,-1.5,4.48333333333333,0,True,-1,1236,./2004/electric_1236.idf
-1,-1,-1,-1,-1,False,20,1237,./2004/electric_1237.idf
21,16.5,-2.5,3.48333333333333,0,True,-1,1238,./2004/electric_1238.idf
20,15.5,-0.75,5.23333333333333,0.25,True,-1,1239,./2004/electric_1239.idf
-1,-1,-1,-1,-1,False,20,1240,./2004/electric_1240.idf
21,16,0,5.98333333333333,0,True,-1,1241,./2004/electric_1241.idf
-1,-1,-1,-1,-1,False,22,1242,./2004/electric_1242.idf
21.5,15,-1.5,4.48333333333333,0,True,-1,1243,./2004/electric_1243.idf
20,15.5,0,5.98333333333333,0,True,-1,1244,./2004/electric_1244.idf
20.5,16,-1.5,4.48333333333333,0,True,-1,1245,./2004/electric_1245.idf
-1,-1,-1,-1,-1,False,20.5,1246,./2004/electric_1246.idf
20.5,15,-1.5,4.48333333333333,0,True,-1,1247,./2004/electric_1247.idf
21.5,15,-0.25,5.73333333333333,0.25,True,-1,1248,./2004/electric_1248.idf
21,15,-0.25,5.73333333333333,1,True,-1,1249,./2004/electric_1249.idf
-1,-1,-1,-1,-1,False,23.5,1250,./2004/electric_1250.idf
21,16.5,-0.75,5.23333333333333,0,True,-1,1251,./2004/electric_1251.idf
21,15,-1,4.98333333333333,0,True,-1,1252,./2004/electric_1252.idf
21.5,14.5,-0.25,5.73333333333333,0,True,-1,1253,./2004/electric_1253.idf
-1,-1,-1,-1,-1,False,20.5,1254,./2004/electric_1254.idf
-1,-1,-1,-1,-1,False,19,1255,./2004/electric_1255.idf
19.5,15,0,5.98333333333333,0,True,-1,1256,./2004/electric_1256.idf
21,15.5,-2,3.98333333333333,0.75,True,-1,1257,./2004/electric_1257.idf
21,15,-1.75,4.23333333333333,0,True,-1,1258,./2004/electric_1258.idf
21,15,-3,2.98333333333333,0.25,True,-1,1259,./2004/electric_1259.idf
22,14.5,-1.75,4.23333333333333,0,True,-1,1260,./2004/electric_1260.idf
21,15.5,0,5.98333333333333,1,True,-1,1261,./2004/electric_1261.idf
21,15,-0.25,5.73333333333333,0,True,-1,1262,./2004/electric_1262.idf
21,15,-1.75,4.23333333333333,0,True,-1,1263,./2004/electric_1263.idf
20.5,16.5,-0.25,5.73333333333333,0,True,-1,1264,./2004/electric_1264.idf
21.5,16,-5,0.983333333333333,0.25,True,-1,1265,./2004/electric_1265.idf
22,15,-1.25,4.73333333333333,0,True,-1,1266,./2004/electric_1266.idf
-1,-1,-1,-1,-1,False,19.5,1267,./2004/electric_1267.idf
-1,-1,-1,-1,-1,False,20,1268,./2004/electric_1268.idf
21.5,16.5,-1.25,4.73333333333333,0,True,-1,1269,./2004/electric_1269.idf
21.5,15,-1.25,4.73333333333333,0,True,-1,1270,./2004/electric_1270.idf
21.5,16,-1.5,4.48333333333333,0,True,-1,1271,./2004/electric_1271.idf
21,16,-1,4.98333333333333,0,True,-1,1272,./2004/electric_1272.idf
21.5,15.5,-0.25,5.73333333333333,0,True,-1,1273,./2004/electric_1273.idf
22.5,14.5,0,5.98333333333333,0,True,-1,1274,./2004/electric_1274.idf
-1,-1,-1,-1,-1,False,20,1275,./2004/electric_1275.idf
-1,-1,-1,-1,-1,False,22,1276,./2004/electric_1276.idf
21,15.5,0,5.98333333333333,1,True,-1,1277,./2004/electric_1277.idf
20,15.5,0,5.98333333333333,0.75,True,-1,1278,./2004/electric_1278.idf
21,15,0,5.98333333333333,0,True,-1,1279,./2004/electric_1279.idf
21.5,14.5,-0.25,5.73333333333333,0.25,True,-1,1280,./2004/electric_1280.idf
21,15.5,0,5.98333333333333,0.75,True,-1,1281,./2004/electric_1281.idf
21.5,16,0,5.98333333333333,0.25,True,-1,1282,./2004/electric_1282.idf
20.5,16,-0.25,5.73333333333333,0,True,-1,1283,./2004/electric_1283.idf
-1,-1,-1,-1,-1,False,22,1284,./2004/electric_1284.idf
21,15.5,-0.5,5.48333333333333,0.5,True,-1,1285,./2004/electric_1285.idf
21.5,15,-0.25,5.73333333333333,0,True,-1,1286,./2004/electric_1286.idf
-1,-1,-1,-1,-1,False,20.5,1287,./2004/electric_1287.idf
21,15.5,0,5.98333333333333,0,True,-1,1288,./2004/electric_1288.idf
-1,-1,-1,-1,-1,False,20.5,1289,./2004/electric_1289.idf
-1,-1,-1,-1,-1,False,20.5,1290,./2004/electric_1290.idf
20.5,15.5,0,5.98333333333333,0,True,-1,1291,./2004/electric_1291.idf
-1,-1,-1,-1,-1,False,17,1292,./2004/electric_1292.idf
21,15.5,-1.25,4.73333333333333,0,True,-1,1293,./2004/electric_1293.idf
-1,-1,-1,-1,-1,False,21.5,1294,./2004/electric_1294.idf
21.5,16.5,0,5.98333333333333,0.25,True,-1,1295,./2004/electric_1295.idf
21,15.5,-3.75,2.23333333333333,0,True,-1,1296,./2004/electric_1296.idf
21,16,0,5.98333333333333,0,True,-1,1297,./2004/electric_1297.idf
21,16,-0.5,5.48333333333333,1,True,-1,1298,./2004/electric_1298.idf
21.5,16,-0.5,5.48333333333333,0.5,True,-1,1299,./2004/electric_1299.idf
-1,-1,-1,-1,-1,False,21,1300,./2004/electric_1300.idf
20.5,17,-0.25,5.73333333333333,0.75,True,-1,1301,./2004/electric_1301.idf
-1,-1,-1,-1,-1,False,21,1302,./2004/electric_1302.idf
21,15.5,-2.5,3.48333333333333,0.5,True,-1,1303,./2004/electric_1303.idf
20,15,-1,4.98333333333333,0.75,True,-1,1304,./2004/electric_1304.idf
22,16,-0.25,5.73333333333333,0,True,-1,1305,./2004/electric_1305.idf
20,16,-2,3.98333333333333,0.25,True,-1,1306,./2004/electric_1306.idf
21.5,15,0,5.98333333333333,0.25,True,-1,1307,./2004/electric_1307.idf
21,15.5,-0.5,5.48333333333333,0,True,-1,1308,./2004/electric_1308.idf
-1,-1,-1,-1,-1,False,22,1309,./2004/electric_1309.idf
21,15.5,-0.25,5.73333333333333,0.25,True,-1,1310,./2004/electric_1310.idf
21.5,16,0,5.98333333333333,0.25,True,-1,1311,./2004/electric_1311.idf
20,15,-0.75,5.23333333333333,1,True,-1,1312,./2004/electric_1312.idf
21,16,-2.25,3.73333333333333,0,True,-1,1313,./2004/electric_1313.idf
21,15.5,-2.75,3.23333333333333,0.25,True,-1,1314,./2004/electric_1314.idf
20.5,15.5,-1,4.98333333333333,0.25,True,-1,1315,./2004/electric_1315.idf
-1,-1,-1,-1,-1,False,20.5,1316,./2004/electric_1316.idf
20,15.5,-0.75,5.23333333333333,1.25,True,-1,1317,./2004/electric_1317.idf
20.5,15,-0.75,5.23333333333333,0.25,True,-1,1318,./2004/electric_1318.idf
21,14.5,0,5.98333333333333,0.25,True,-1,1319,./2004/electric_1319.idf
-1,-1,-1,-1,-1,False,19.5,1320,./2004/electric_1320.idf
-1,-1,-1,-1,-1,False,19,1321,./2004/electric_1321.idf
-1,-1,-1,-1,-1,False,20,1322,./2004/electric_1322.idf
20.5,16,0,5.98333333333333,0.25,True,-1,1323,./2004/electric_1323.idf
21.5,15,0,5.98333333333333,0.75,True,-1,1324,./2004/electric_1324.idf
20.5,15,-0.25,5.73333333333333,0.5,True,-1,1325,./2004/electric_1325.idf
20.5,15.5,-1.5,4.48333333333333,0,True,-1,1326,./2004/electric_1326.idf
-1,-1,-1,-1,-1,False,19,1327,./2004/electric_1327.idf
21,16.5,-0.5,5.48333333333333,0.75,True,-1,1328,./2004/electric_1328.idf
-1,-1,-1,-1,-1,False,20,1329,./2004/electric_1329.idf
21.5,15.5,-1,4.98333333333333,0,True,-1,1330,./2004/electric_1330.idf
20.5,15.5,-1.5,4.48333333333333,0.25,True,-1,1331,./2004/electric_1331.idf
21.5,16,-3.25,2.73333333333333,0.5,True,-1,1332,./2004/electric_1332.idf
21,15,-1.25,4.73333333333333,0.75,True,-1,1333,./2004/electric_1333.idf
-1,-1,-1,-1,-1,False,21.5,1334,./2004/electric_1334.idf
22.5,14.5,-1.75,4.23333333333333,0.25,True,-1,1335,./2004/electric_1335.idf
-1,-1,-1,-1,-1,False,21.5,1336,./2004/electric_1336.idf
20.5,15.5,-3.25,2.73333333333333,0.25,True,-1,1337,./2004/electric_1337.idf
21,15,-3,2.98333333333333,0,True,-1,1338,./2004/electric_1338.idf
-1,-1,-1,-1,-1,False,19.5,1339,./2004/electric_1339.idf
21,15.5,-0.25,5.73333333333333,0.75,True,-1,1340,./2004/electric_1340.idf
21,15.5,-5,0.983333333333333,0,True,-1,1341,./2004/electric_1341.idf
21,15,-0.5,5.48333333333333,0,True,-1,1342,./2004/electric_1342.idf
21,15,-2.25,3.73333333333333,1.5,True,-1,1343,./2004/electric_1343.idf
-1,-1,-1,-1,-1,False,22,1344,./2004/electric_1344.idf
20.5,16,-1.25,4.73333333333333,0,True,-1,1345,./2004/electric_1345.idf
21,15,0,5.98333333333333,0,True,-1,1346,./2004/electric_1346.idf
-1,-1,-1,-1,-1,False,20,1347,./2004/electric_1347.idf
20.5,15,-1.5,4.48333333333333,0,True,-1,1348,./2004/electric_1348.idf
21,14.5,-0.25,5.73333333333333,0,True,-1,1349,./2004/electric_1349.idf
20,15,-1.25,4.73333333333333,0.25,True,-1,1350,./2004/electric_1350.idf
21.5,15.5,-1.75,4.23333333333333,0,True,-1,1351,./2004/electric_1351.idf
19.5,16,-0.25,5.73333333333333,1,True,-1,1352,./2004/electric_1352.idf
20.5,15.5,-0.5,5.48333333333333,0,True,-1,1353,./2004/electric_1353.idf
21,15.5,-2.5,3.48333333333333,0.25,True,-1,1354,./2004/electric_1354.idf
21,15,-0.5,5.48333333333333,0.25,True,-1,1355,./2004/electric_1355.idf
21,15,0,5.98333333333333,0.5,True,-1,1356,./2004/electric_1356.idf
20.5,16,-0.25,5.73333333333333,0.25,True,-1,1357,./2004/electric_1357.idf
21,16,-0.5,5.48333333333333,0,True,-1,1358,./2004/electric_1358.idf
21,15.5,-2,3.98333333333333,0.25,True,-1,1359,./2004/electric_1359.idf
21.5,16,-2,3.98333333333333,0.25,True,-1,1360,./2004/electric_1360.idf
20.5,16.5,0,5.98333333333333,0,True,-1,1361,./2004/electric_1361.idf
21.5,16,-0.5,5.48333333333333,0,True,-1,1362,./2004/electric_1362.idf
21,15,-0.5,5.48333333333333,0,True,-1,1363,./2004/electric_1363.idf
21,16.5,0,5.98333333333333,0.5,True,-1,1364,./2004/electric_1364.idf
21.5,16,-0.75,5.23333333333333,0.25,True,-1,1365,./2004/electric_1365.idf
20.5,15.5,-1.25,4.73333333333333,0,True,-1,1366,./2004/electric_1366.idf
21.5,16,-1.25,4.73333333333333,0.5,True,-1,1367,./2004/electric_1367.idf
21,15.5,-0.5,5.48333333333333,0,True,-1,1368,./2004/electric_1368.idf
20.5,15,-2,3.98333333333333,0.5,True,-1,1369,./2004/electric_1369.idf
-1,-1,-1,-1,-1,False,18.5,1370,./2004/electric_1370.idf
21,15.5,-0.25,5.73333333333333,0,True,-1,1371,./2004/electric_1371.idf
-1,-1,-1,-1,-1,False,21,1372,./2004/electric_1372.idf
21,16,-1.5,4.48333333333333,0.5,True,-1,1373,./2004/electric_1373.idf
21,15,-1.5,4.48333333333333,0.25,True,-1,1374,./2004/electric_1374.idf
-1,-1,-1,-1,-1,False,21.5,1375,./2004/electric_1375.idf
20.5,15.5,0,5.98333333333333,0.75,True,-1,1376,./2004/electric_1376.idf
20,15.5,0,5.98333333333333,1.5,True,-1,1377,./2004/electric_1377.idf
21,15.5,-0.5,5.48333333333333,0.25,True,-1,1378,./2004/electric_1378.idf
21,15,-1.25,4.73333333333333,0,True,-1,1379,./2004/electric_1379.idf
21.5,15.5,-0.25,5.73333333333333,0.5,True,-1,1380,./2004/electric_1380.idf
20,15,-0.75,5.23333333333333,0,True,-1,1381,./2004/electric_1381.idf
20.5,16,0,5.98333333333333,1.75,True,-1,1382,./2004/electric_1382.idf
21,15.5,-0.25,5.73333333333333,0.25,True,-1,1383,./2004/electric_1383.idf
-1,-1,-1,-1,-1,False,20,1384,./2004/electric_1384.idf
21.5,15,0,5.98333333333333,0,True,-1,1385,./2004/electric_1385.idf
21,15,-1.25,4.73333333333333,0.5,True,-1,1386,./2004/electric_1386.idf
-1,-1,-1,-1,-1,False,20.5,1387,./2004/electric_1387.idf
-1,-1,-1,-1,-1,False,20.5,1388,./2004/electric_1388.idf
20,16.5,-2,3.98333333333333,0.5,True,-1,1389,./2004/electric_1389.idf
21,15.5,-0.5,5.48333333333333,0,True,-1,1390,./2004/electric_1390.idf
-1,-1,-1,-1,-1,False,23,1391,./2004/electric_1391.idf
21.5,16.5,-0.25,5.73333333333333,0.5,True,-1,1392,./2004/electric_1392.idf
21,15.5,-3,2.98333333333333,0,True,-1,1393,./2004/electric_1393.idf
22,15.5,-0.5,5.48333333333333,0.75,True,-1,1394,./2004/electric_1394.idf
21,15.5,-0.5,5.48333333333333,0.25,True,-1,1395,./2004/electric_1395.idf
21,15.5,-0.25,5.73333333333333,0,True,-1,1396,./2004/electric_1396.idf
-1,-1,-1,-1,-1,False,20.5,1397,./2004/electric_1397.idf
20,14.5,-1.25,4.73333333333333,0.25,True,-1,1398,./2004/electric_1398.idf
-1,-1,-1,-1,-1,False,20,1399,./2004/electric_1399.idf
21.5,15.5,-5,0.983333333333333,1.75,True,-1,1400,./2004/electric_1400.idf
21.5,15,-1,4.98333333333333,0.5,True,-1,1401,./2004/electric_1401.idf
20.5,16,0,5.98333333333333,0.25,True,-1,1402,./2004/electric_1402.idf
20.5,15,-2.25,3.73333333333333,0,True,-1,1403,./2004/electric_1403.idf
22,15,-0.25,5.73333333333333,0.25,True,-1,1404,./2004/electric_1404.idf
-1,-1,-1,-1,-1,False,22.5,1405,./2004/electric_1405.idf
